trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
589,False,"{'e': 1.0, 'a': 0.5}",20,0,-151.95066552233328,"{0: 8, 1: 5, 2: 4, 3: 1, 4: 2}",0
590,False,"{'e': 1.0, 'a': 0.5}",20,0,-119.71423579182328,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
591,False,"{'e': 1.0, 'a': 0.5}",20,6,-72.00622043069845,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 1}",1
592,False,"{'e': 1.0, 'a': 0.5}",35,11,-80.86261554998576,"{0: 17, 1: 2, 2: 2, 3: 2, 4: 1}",1
593,False,"{'e': 1.0, 'a': 0.5}",30,13,-85.47596281954209,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 1}",1
594,False,"{'e': 1.0, 'a': 0.5}",20,0,-110.13083271646086,"{0: 11, 1: 5, 2: 2, 3: 0, 4: 2}",0
595,False,"{'e': 1.0, 'a': 0.5}",25,0,-73.9729538011969,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
596,False,"{'e': 1.0, 'a': 0.5}",20,0,-120.149308927872,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
597,False,"{'e': 1.0, 'a': 0.5}",25,0,-84.34100156056779,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
598,False,"{'e': 1.0, 'a': 0.5}",25,0,-84.50269873906628,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
599,False,"{'e': 1.0, 'a': 0.5}",25,0,-78.3767620809723,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
600,False,"{'e': 1.0, 'a': 0.5}",30,0,-189.47257273997462,"{0: 15, 1: 2, 2: 11, 3: 0, 4: 2}",0
601,False,"{'e': 1.0, 'a': 0.5}",25,0,-58.429975334968105,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
602,False,"{'e': 1.0, 'a': 0.5}",20,0,-84.83722083303925,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
603,False,"{'e': 1.0, 'a': 0.5}",25,0,-222.0949380684986,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 5}",0
604,False,"{'e': 1.0, 'a': 0.5}",20,0,-175.60991280879816,"{0: 11, 1: 3, 2: 1, 3: 2, 4: 3}",0
605,False,"{'e': 1.0, 'a': 0.5}",20,0,-76.23347093891365,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
606,False,"{'e': 1.0, 'a': 0.5}",30,0,-175.28118280660436,"{0: 16, 1: 4, 2: 6, 3: 2, 4: 2}",0
607,False,"{'e': 1.0, 'a': 0.5}",20,0,-102.31810988900315,"{0: 9, 1: 5, 2: 5, 3: 0, 4: 1}",0
608,False,"{'e': 1.0, 'a': 0.5}",25,0,-65.4752921597809,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
609,False,"{'e': 1.0, 'a': 0.5}",25,0,-87.25299162422739,"{0: 15, 1: 6, 2: 3, 3: 0, 4: 1}",0
610,False,"{'e': 1.0, 'a': 0.5}",20,0,-119.6601678126437,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
611,False,"{'e': 1.0, 'a': 0.5}",25,0,-199.1233023332632,"{0: 14, 1: 3, 2: 4, 3: 0, 4: 4}",0
612,False,"{'e': 1.0, 'a': 0.5}",20,0,-152.5384113045409,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
613,False,"{'e': 1.0, 'a': 0.5}",25,0,-49.78310543948111,"{0: 15, 1: 6, 2: 4, 3: 0, 4: 0}",0
614,False,"{'e': 1.0, 'a': 0.5}",20,0,-38.16090293840519,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
615,False,"{'e': 1.0, 'a': 0.5}",30,0,-207.3997784010382,"{0: 17, 1: 1, 2: 8, 3: 1, 4: 3}",0
616,False,"{'e': 1.0, 'a': 0.5}",20,0,-46.05654912343505,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
617,False,"{'e': 1.0, 'a': 0.5}",35,0,-177.12394892853462,"{0: 19, 1: 5, 2: 9, 3: 0, 4: 2}",0
618,False,"{'e': 1.0, 'a': 0.5}",25,0,-176.0037328950888,"{0: 11, 1: 8, 2: 3, 3: 0, 4: 3}",0
619,False,"{'e': 1.0, 'a': 0.5}",25,0,-156.4471566162447,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
620,False,"{'e': 1.0, 'a': 0.5}",25,0,-111.22942103256007,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
621,False,"{'e': 1.0, 'a': 0.5}",20,0,-165.88241844694096,"{0: 8, 1: 3, 2: 6, 3: 1, 4: 2}",0
622,False,"{'e': 1.0, 'a': 0.5}",25,0,-237.78308728699668,"{0: 12, 1: 2, 2: 4, 3: 4, 4: 3}",0
623,False,"{'e': 1.0, 'a': 0.5}",20,0,-141.85618636229137,"{0: 8, 1: 0, 2: 11, 3: 0, 4: 1}",0
624,False,"{'e': 1.0, 'a': 0.5}",20,0,-87.36546582610093,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
625,False,"{'e': 1.0, 'a': 0.5}",20,0,-133.40954050088803,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
626,False,"{'e': 1.0, 'a': 0.5}",30,0,-45.18123953080803,"{0: 23, 1: 3, 2: 2, 3: 2, 4: 0}",0
627,False,"{'e': 1.0, 'a': 0.5}",25,0,-96.3313150818507,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
628,False,"{'e': 1.0, 'a': 0.5}",20,0,-107.20972700718967,"{0: 9, 1: 3, 2: 7, 3: 0, 4: 1}",0
629,False,"{'e': 1.0, 'a': 0.5}",20,0,-121.27398902240168,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
630,False,"{'e': 1.0, 'a': 0.5}",20,0,-92.48442151434418,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
631,False,"{'e': 1.0, 'a': 0.5}",35,16,-48.64291974231949,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 0}",1
632,False,"{'e': 1.0, 'a': 0.5}",20,0,-168.31532104959788,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 4}",0
633,False,"{'e': 1.0, 'a': 0.5}",20,8,-21.5126721286813,"{0: 7, 1: 3, 2: 2, 3: 0, 4: 0}",1
634,False,"{'e': 1.0, 'a': 0.5}",20,0,-84.22678316761177,"{0: 10, 1: 6, 2: 3, 3: 0, 4: 1}",0
635,False,"{'e': 1.0, 'a': 0.5}",25,0,-47.564635781083894,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
636,False,"{'e': 1.0, 'a': 0.5}",20,0,-103.91784439054327,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
637,False,"{'e': 1.0, 'a': 0.5}",20,0,-108.25712019754673,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
638,False,"{'e': 1.0, 'a': 0.5}",20,0,-99.26579727364653,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
639,False,"{'e': 1.0, 'a': 0.5}",35,0,-138.9956136186574,"{0: 26, 1: 3, 2: 3, 3: 0, 4: 3}",0
640,False,"{'e': 1.0, 'a': 0.5}",35,0,-130.7653349797208,"{0: 22, 1: 7, 2: 4, 3: 0, 4: 2}",0
641,False,"{'e': 1.0, 'a': 0.5}",20,0,-57.319463957213856,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
642,False,"{'e': 1.0, 'a': 0.5}",25,0,-217.7888709571725,"{0: 12, 1: 0, 2: 9, 3: 1, 4: 3}",0
643,False,"{'e': 1.0, 'a': 0.5}",20,0,-70.79431998189263,"{0: 10, 1: 6, 2: 3, 3: 1, 4: 0}",0
644,False,"{'e': 1.0, 'a': 0.5}",20,0,-109.53856430166609,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
645,False,"{'e': 1.0, 'a': 0.5}",30,0,-218.70499579780216,"{0: 17, 1: 3, 2: 6, 3: 0, 4: 4}",0
646,False,"{'e': 1.0, 'a': 0.5}",20,0,-53.578061531543604,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
647,False,"{'e': 1.0, 'a': 0.5}",30,0,-153.28684110294134,"{0: 13, 1: 4, 2: 11, 3: 2, 4: 0}",0
648,False,"{'e': 1.0, 'a': 0.5}",25,1,-154.08449186940928,"{0: 13, 1: 5, 2: 3, 3: 0, 4: 3}",1
649,False,"{'e': 1.0, 'a': 0.5}",20,0,-140.95902408717896,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
650,False,"{'e': 1.0, 'a': 0.5}",25,0,-111.86042765077957,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 2}",0
651,False,"{'e': 1.0, 'a': 0.5}",20,0,-103.16228688624973,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
652,False,"{'e': 1.0, 'a': 0.5}",20,13,-19.478397080086303,"{0: 4, 1: 1, 2: 2, 3: 0, 4: 0}",1
653,False,"{'e': 1.0, 'a': 0.5}",20,0,-56.575943545059914,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
654,False,"{'e': 1.0, 'a': 0.5}",25,0,-192.3688154114277,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 4}",0
655,False,"{'e': 1.0, 'a': 0.5}",25,0,-87.1962476577021,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
656,False,"{'e': 1.0, 'a': 0.5}",30,0,-234.00293660024286,"{0: 13, 1: 5, 2: 7, 3: 2, 4: 3}",0
657,False,"{'e': 1.0, 'a': 0.5}",25,0,-175.49114365591558,"{0: 13, 1: 3, 2: 6, 3: 0, 4: 3}",0
658,False,"{'e': 1.0, 'a': 0.5}",25,0,-159.9746608112143,"{0: 11, 1: 2, 2: 10, 3: 1, 4: 1}",0
659,False,"{'e': 1.0, 'a': 0.5}",20,0,-66.14104390447977,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
660,False,"{'e': 1.0, 'a': 0.5}",30,0,-159.14854787846636,"{0: 18, 1: 6, 2: 3, 3: 0, 4: 3}",0
661,False,"{'e': 1.0, 'a': 0.5}",25,0,-91.91885230104988,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
662,False,"{'e': 1.0, 'a': 0.5}",20,0,-108.83182087574289,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
663,False,"{'e': 1.0, 'a': 0.5}",20,0,-69.26427697597792,"{0: 12, 1: 6, 2: 1, 3: 0, 4: 1}",0
664,False,"{'e': 1.0, 'a': 0.5}",25,0,-208.7008453952545,"{0: 11, 1: 2, 2: 7, 3: 3, 4: 2}",0
665,False,"{'e': 1.0, 'a': 0.5}",25,0,-87.5849423609563,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
666,False,"{'e': 1.0, 'a': 0.5}",30,0,-99.87514799586896,"{0: 18, 1: 3, 2: 7, 3: 2, 4: 0}",0
667,False,"{'e': 1.0, 'a': 0.5}",25,0,-58.11153220815401,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
668,False,"{'e': 1.0, 'a': 0.5}",20,0,-223.80241610193258,"{0: 7, 1: 4, 2: 5, 3: 0, 4: 4}",0
669,False,"{'e': 1.0, 'a': 0.5}",30,0,-185.33033134440726,"{0: 16, 1: 0, 2: 12, 3: 0, 4: 2}",0
670,False,"{'e': 1.0, 'a': 0.5}",25,0,-154.20995246306325,"{0: 13, 1: 3, 2: 5, 3: 3, 4: 1}",0
671,False,"{'e': 1.0, 'a': 0.5}",25,0,-104.11173296828555,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
672,False,"{'e': 1.0, 'a': 0.5}",20,0,-31.760627083117765,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
673,False,"{'e': 1.0, 'a': 0.5}",20,0,-48.01233800485993,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
674,False,"{'e': 1.0, 'a': 0.5}",20,0,-111.36313107467447,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
675,False,"{'e': 1.0, 'a': 0.5}",25,0,-129.14977474698057,"{0: 15, 1: 5, 2: 2, 3: 1, 4: 2}",0
676,False,"{'e': 1.0, 'a': 0.5}",20,0,-174.84222735378475,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 3}",0
677,False,"{'e': 1.0, 'a': 0.5}",20,0,-72.88435235562135,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
678,False,"{'e': 1.0, 'a': 0.5}",35,0,-185.7240154965019,"{0: 17, 1: 5, 2: 10, 3: 2, 4: 1}",0
679,False,"{'e': 1.0, 'a': 0.5}",35,0,-110.91043314150589,"{0: 20, 1: 6, 2: 7, 3: 2, 4: 0}",0
680,False,"{'e': 1.0, 'a': 0.5}",20,0,-106.17887635352918,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
681,False,"{'e': 1.0, 'a': 0.5}",35,0,-171.08346834791712,"{0: 17, 1: 6, 2: 10, 3: 1, 4: 1}",0
682,False,"{'e': 1.0, 'a': 0.5}",25,10,-59.33272103956697,"{0: 11, 1: 2, 2: 0, 3: 1, 4: 1}",1
683,False,"{'e': 1.0, 'a': 0.5}",35,0,-183.13306659745922,"{0: 20, 1: 3, 2: 9, 3: 1, 4: 2}",0
684,False,"{'e': 1.0, 'a': 0.5}",25,0,-197.48711906425933,"{0: 12, 1: 3, 2: 6, 3: 1, 4: 3}",0
685,False,"{'e': 1.0, 'a': 0.5}",25,0,-153.26072287832142,"{0: 15, 1: 1, 2: 5, 3: 2, 4: 2}",0
686,False,"{'e': 1.0, 'a': 0.5}",20,0,-156.55034676604163,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
687,False,"{'e': 1.0, 'a': 0.5}",20,9,-52.75164656087469,"{0: 6, 1: 0, 2: 4, 3: 1, 4: 0}",1
688,False,"{'e': 1.0, 'a': 0.5}",25,0,-76.77630180052076,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
689,False,"{'e': 1.0, 'a': 0.5}",25,0,-118.67665727682018,"{0: 18, 1: 4, 2: 0, 3: 0, 4: 3}",0
690,False,"{'e': 1.0, 'a': 0.5}",20,0,-153.95288797713053,"{0: 8, 1: 1, 2: 8, 3: 2, 4: 1}",0
691,False,"{'e': 1.0, 'a': 0.5}",25,0,-42.91918415065728,"{0: 16, 1: 7, 2: 2, 3: 0, 4: 0}",0
692,False,"{'e': 1.0, 'a': 0.5}",20,8,-25.291848169295516,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
693,False,"{'e': 1.0, 'a': 0.5}",25,0,-110.93349872138785,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
694,False,"{'e': 1.0, 'a': 0.5}",20,0,-49.24542158869892,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
695,False,"{'e': 1.0, 'a': 0.5}",30,0,-169.57080378733696,"{0: 16, 1: 3, 2: 7, 3: 3, 4: 1}",0
696,False,"{'e': 1.0, 'a': 0.5}",20,0,-33.26587651421879,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
697,False,"{'e': 1.0, 'a': 0.5}",20,0,-158.22734178713273,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
698,False,"{'e': 1.0, 'a': 0.5}",20,0,-83.98481494036528,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
699,False,"{'e': 1.0, 'a': 0.5}",20,0,-43.93685427799886,"{0: 11, 1: 6, 2: 3, 3: 0, 4: 0}",0
700,False,"{'e': 1.0, 'a': 0.5}",20,0,-107.07778889272794,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
701,False,"{'e': 1.0, 'a': 0.5}",20,0,-129.74976126497884,"{0: 10, 1: 5, 2: 3, 3: 0, 4: 2}",0
702,False,"{'e': 1.0, 'a': 0.5}",20,0,-66.98639791791851,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
703,False,"{'e': 1.0, 'a': 0.5}",25,0,-49.03803467230981,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
704,False,"{'e': 1.0, 'a': 0.5}",25,0,-76.47804445080439,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
705,False,"{'e': 1.0, 'a': 0.5}",25,0,-118.75155799583841,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
706,False,"{'e': 1.0, 'a': 0.5}",20,0,-97.89334603504301,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
707,False,"{'e': 1.0, 'a': 0.5}",25,0,-70.62904472452067,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
708,False,"{'e': 1.0, 'a': 0.5}",30,0,-121.04116571265394,"{0: 17, 1: 6, 2: 5, 3: 1, 4: 1}",0
709,False,"{'e': 1.0, 'a': 0.5}",20,0,-53.905201042295175,"{0: 13, 1: 4, 2: 1, 3: 2, 4: 0}",0
710,False,"{'e': 1.0, 'a': 0.5}",25,0,-40.06928651609844,"{0: 17, 1: 6, 2: 1, 3: 1, 4: 0}",0
711,False,"{'e': 1.0, 'a': 0.5}",20,0,-201.9966415620126,"{0: 10, 1: 3, 2: 3, 3: 0, 4: 4}",0
712,False,"{'e': 1.0, 'a': 0.5}",20,5,-61.18154466376775,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 1}",1
713,False,"{'e': 1.0, 'a': 0.5}",25,0,-55.35311168450174,"{0: 15, 1: 6, 2: 4, 3: 0, 4: 0}",0
714,False,"{'e': 1.0, 'a': 0.5}",20,0,-83.098106194553,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
715,False,"{'e': 1.0, 'a': 0.5}",30,14,-82.47538001410965,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 2}",1
716,False,"{'e': 1.0, 'a': 0.5}",20,0,-129.8087095789486,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0
717,False,"{'e': 1.0, 'a': 0.5}",25,0,-183.8242092332499,"{0: 11, 1: 3, 2: 8, 3: 1, 4: 2}",0
718,False,"{'e': 1.0, 'a': 0.5}",30,0,-141.5017149041987,"{0: 18, 1: 4, 2: 4, 3: 3, 4: 1}",0
719,False,"{'e': 1.0, 'a': 0.5}",25,0,-90.62419333352342,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
720,False,"{'e': 1.0, 'a': 0.5}",25,0,-175.6605314288737,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
721,False,"{'e': 1.0, 'a': 0.5}",20,0,-118.77624763316203,"{0: 13, 1: 0, 2: 3, 3: 3, 4: 1}",0
722,False,"{'e': 1.0, 'a': 0.5}",25,0,-169.49730710113946,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",0
723,False,"{'e': 1.0, 'a': 0.5}",25,3,-31.786875835886722,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 0}",1
724,False,"{'e': 1.0, 'a': 0.5}",25,0,-58.1408145043968,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
725,False,"{'e': 1.0, 'a': 0.5}",20,0,-67.19950589503058,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
726,False,"{'e': 1.0, 'a': 0.5}",25,0,-127.69574870753611,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
727,False,"{'e': 1.0, 'a': 0.5}",20,0,-181.75780584313608,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 4}",0
728,False,"{'e': 1.0, 'a': 0.5}",20,0,-192.98906330914895,"{0: 9, 1: 2, 2: 3, 3: 4, 4: 2}",0
729,False,"{'e': 1.0, 'a': 0.5}",25,0,-240.74140895453894,"{0: 11, 1: 4, 2: 5, 3: 1, 4: 4}",0
730,False,"{'e': 1.0, 'a': 0.5}",20,0,-46.443995506275215,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
731,False,"{'e': 1.0, 'a': 0.5}",25,0,-100.49831085762243,"{0: 15, 1: 3, 2: 4, 3: 3, 4: 0}",0
732,False,"{'e': 1.0, 'a': 0.5}",25,0,-110.81625397997908,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
733,False,"{'e': 1.0, 'a': 0.5}",30,0,-158.87596591330487,"{0: 22, 1: 0, 2: 4, 3: 1, 4: 3}",0
734,False,"{'e': 1.0, 'a': 0.5}",25,0,-172.27600690960367,"{0: 12, 1: 3, 2: 7, 3: 1, 4: 2}",0
735,False,"{'e': 1.0, 'a': 0.5}",25,0,-115.56339620726982,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
736,False,"{'e': 1.0, 'a': 0.5}",30,0,-85.33334100757006,"{0: 19, 1: 7, 2: 1, 3: 3, 4: 0}",0
737,False,"{'e': 1.0, 'a': 0.5}",30,0,-62.07169163343365,"{0: 19, 1: 5, 2: 6, 3: 0, 4: 0}",0
738,False,"{'e': 1.0, 'a': 0.5}",30,2,-122.90448428192802,"{0: 17, 1: 5, 2: 4, 3: 0, 4: 2}",1
739,False,"{'e': 1.0, 'a': 0.5}",30,0,-321.35551105292063,"{0: 12, 1: 5, 2: 5, 3: 3, 4: 5}",0
740,False,"{'e': 1.0, 'a': 0.5}",30,0,-119.4760028656522,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
741,False,"{'e': 1.0, 'a': 0.5}",20,0,-86.38911875678573,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
742,False,"{'e': 1.0, 'a': 0.5}",35,0,-176.74324236199172,"{0: 21, 1: 4, 2: 6, 3: 2, 4: 2}",0
743,False,"{'e': 1.0, 'a': 0.5}",30,0,-140.17646423864306,"{0: 14, 1: 5, 2: 9, 3: 2, 4: 0}",0
744,False,"{'e': 1.0, 'a': 0.5}",20,0,-114.88801755833633,"{0: 8, 1: 5, 2: 6, 3: 0, 4: 1}",0
745,False,"{'e': 1.0, 'a': 0.5}",20,0,-216.16101281152436,"{0: 12, 1: 2, 2: 0, 3: 1, 4: 5}",0
746,False,"{'e': 1.0, 'a': 0.5}",20,0,-97.23428051645618,"{0: 10, 1: 6, 2: 2, 3: 1, 4: 1}",0
747,False,"{'e': 1.0, 'a': 0.5}",25,0,-115.83787537637761,"{0: 13, 1: 6, 2: 4, 3: 1, 4: 1}",0
748,False,"{'e': 1.0, 'a': 0.5}",20,0,-256.76521902606027,"{0: 8, 1: 1, 2: 6, 3: 0, 4: 5}",0
749,False,"{'e': 1.0, 'a': 0.5}",20,0,-35.33504975657513,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
750,False,"{'e': 1.0, 'a': 0.5}",20,0,-69.67240591856971,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
751,False,"{'e': 1.0, 'a': 0.5}",20,0,-77.04784048117445,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
752,False,"{'e': 1.0, 'a': 0.5}",20,13,2.79520854449769,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
753,False,"{'e': 1.0, 'a': 0.5}",30,15,-125.65029673625226,"{0: 8, 1: 0, 2: 4, 3: 1, 4: 2}",1
754,False,"{'e': 1.0, 'a': 0.5}",30,0,-222.33969740148927,"{0: 17, 1: 2, 2: 7, 3: 0, 4: 4}",0
755,False,"{'e': 1.0, 'a': 0.5}",20,0,-129.841561344624,"{0: 10, 1: 3, 2: 3, 3: 3, 4: 1}",0
756,False,"{'e': 1.0, 'a': 0.5}",30,0,-34.640070929878426,"{0: 25, 1: 3, 2: 1, 3: 0, 4: 1}",0
757,False,"{'e': 1.0, 'a': 0.5}",20,12,-68.59330527798174,"{0: 5, 1: 0, 2: 0, 3: 2, 4: 1}",1
758,False,"{'e': 1.0, 'a': 0.5}",20,0,-127.8615139373555,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
759,False,"{'e': 1.0, 'a': 0.5}",35,0,-218.98486464698664,"{0: 19, 1: 4, 2: 8, 3: 1, 4: 3}",0
760,False,"{'e': 1.0, 'a': 0.5}",20,0,-66.83695344196825,"{0: 12, 1: 4, 2: 2, 3: 2, 4: 0}",0
761,False,"{'e': 1.0, 'a': 0.5}",25,0,-148.1545648346425,"{0: 12, 1: 5, 2: 6, 3: 0, 4: 2}",0
762,False,"{'e': 1.0, 'a': 0.5}",20,0,-67.2694817152896,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
763,False,"{'e': 1.0, 'a': 0.5}",25,0,-151.6637933982282,"{0: 11, 1: 3, 2: 9, 3: 1, 4: 1}",0
764,False,"{'e': 1.0, 'a': 0.5}",25,0,-74.56158129966245,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
765,False,"{'e': 1.0, 'a': 0.5}",20,12,-41.2821945390986,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
766,False,"{'e': 1.0, 'a': 0.5}",30,0,-101.77107088790883,"{0: 19, 1: 5, 2: 4, 3: 1, 4: 1}",0
767,False,"{'e': 1.0, 'a': 0.5}",35,0,-266.5711837067044,"{0: 16, 1: 5, 2: 10, 3: 0, 4: 4}",0
768,False,"{'e': 1.0, 'a': 0.5}",25,0,-227.91479073351823,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 5}",0
769,False,"{'e': 1.0, 'a': 0.5}",25,10,-68.80424580681299,"{0: 8, 1: 4, 2: 2, 3: 0, 4: 1}",1
770,False,"{'e': 1.0, 'a': 0.5}",20,0,-25.8350814877076,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
771,False,"{'e': 1.0, 'a': 0.5}",25,0,-73.06973754531327,"{0: 13, 1: 6, 2: 6, 3: 0, 4: 0}",0
772,False,"{'e': 1.0, 'a': 0.5}",20,0,-84.75383088090877,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
773,False,"{'e': 1.0, 'a': 0.5}",25,0,-172.09496121958742,"{0: 14, 1: 4, 2: 4, 3: 0, 4: 3}",0
774,False,"{'e': 1.0, 'a': 0.5}",25,0,-119.24413686578764,"{0: 14, 1: 2, 2: 6, 3: 3, 4: 0}",0
775,False,"{'e': 1.0, 'a': 0.5}",30,0,-136.29684906357699,"{0: 19, 1: 4, 2: 4, 3: 1, 4: 2}",0
776,False,"{'e': 1.0, 'a': 0.5}",30,0,-121.04068120309371,"{0: 16, 1: 7, 2: 6, 3: 0, 4: 1}",0
777,False,"{'e': 1.0, 'a': 0.5}",25,0,-6.242606589789371,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
778,False,"{'e': 1.0, 'a': 0.5}",20,0,-229.58913961763258,"{0: 10, 1: 0, 2: 4, 3: 2, 4: 4}",0
779,False,"{'e': 1.0, 'a': 0.5}",25,0,-108.82521071171142,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
780,False,"{'e': 1.0, 'a': 0.5}",20,0,-127.0957043513893,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",1
781,False,"{'e': 1.0, 'a': 0.5}",20,4,-151.25111090105585,"{0: 7, 1: 2, 2: 3, 3: 2, 4: 2}",1
782,False,"{'e': 1.0, 'a': 0.5}",25,0,-172.95447982246822,"{0: 10, 1: 3, 2: 9, 3: 2, 4: 1}",0
783,False,"{'e': 1.0, 'a': 0.5}",20,0,-89.02816181178424,"{0: 9, 1: 5, 2: 5, 3: 1, 4: 0}",1
784,False,"{'e': 1.0, 'a': 0.5}",20,0,-69.50684360247286,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
